National Communication Categories,SG Source Sector,CCP mapping,IPCC,SourceName,Pollutant,EmissionYear,Emissions (MtCO2e),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Excreta,CH4,2009,0.000448564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Excreta,CH4,2010,0.000482596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Excreta,CH4,2011,0.000459682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Excreta,CH4,2012,0.000411501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Excreta,CH4,2013,0.000368907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Excreta,CH4,2014,0.000377781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Excreta,CH4,2015,0.000388453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Excreta,CH4,2016,0.000384874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Excreta,CH4,2017,0.000389205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Excreta,CH4,2018,0.000379126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,BaseYear,0.065325956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,1990,0.065325956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,1995,0.079337679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,1998,0.094612671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,1999,0.07680205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2000,0.077347153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2001,0.081861103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2002,0.071683828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2003,0.066094033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2004,0.063285391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2005,0.062835511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2006,0.0618389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2007,0.060188053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2008,0.056772049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2009,0.05093108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2010,0.052927363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2011,0.050124132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2012,0.046876416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2013,0.039566013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2014,0.040663468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2015,0.040858715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2016,0.042479503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2017,0.041890556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B13 Manure management - CH4 - swine,Managed Manure,CH4,2018,0.040741115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,BaseYear,2.26913E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,1990,2.26913E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,1995,2.31144E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,1998,2.45261E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,1999,2.40682E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2000,2.78806E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2001,3.71969E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2002,4.36621E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2003,5.24251E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2004,6.3546E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2005,6.18497E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2006,6.19945E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2007,6.7979E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2008,7.00402E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2009,7.23074E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2010,8.3687E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2011,8.37009E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2012,7.77696E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2013,8.10012E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2014,8.59228E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2015,8.75599E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2016,9.28454E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2017,9.74749E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Excreta,CH4,2018,0.000103134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,BaseYear,0.006059276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,1990,0.006059276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,1995,0.005895581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,1998,0.005600892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,1999,0.004605009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2000,0.005694101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2001,0.00646567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2002,0.006233783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2003,0.005998994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2004,0.006444842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2005,0.005957206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2006,0.005632258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2007,0.005900216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2008,0.005774564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2009,0.005655359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2010,0.006288101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2011,0.006301899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2012,0.006112003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2013,0.006128688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2014,0.006426242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2015,0.005935782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2016,0.006505015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2017,0.006690186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Managed Manure,CH4,2018,0.006920583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,BaseYear,0.001874919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,1990,0.001874919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,1995,0.002144551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,1998,0.003072805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,1999,0.003086053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2000,0.00309385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2001,0.00311451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2002,0.003131289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2003,0.003142627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2004,0.00315915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2005,0.003175057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2006,0.003162955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2007,0.003152838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2008,0.003145299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2009,0.003134935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2010,0.003128212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2011,0.003100185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2012,0.003073608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2013,0.003047369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2014,0.00302587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2015,0.003000519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2016,0.002971932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2017,0.002934687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B14 Manure management - CH4 - other livestock,Wastes,CH4,2018,0.00293784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B21a Manure management - N2O and NMVOC - dairy cattle,Dairy - Dairy Cows - Direct,N2O,BaseYear,0.05511101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B21a Manure management - N2O and NMVOC - dairy cattle,Dairy - Dairy Cows - Direct,N2O,1990,0.05511101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B21a Manure management - N2O and NMVOC - dairy cattle,Dairy - Dairy Cows - Direct,N2O,1995,0.053815058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B21a Manure management - N2O and NMVOC - dairy cattle,Dairy - Dairy Cows - Direct,N2O,1998,0.054665871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B21a Manure management - N2O and NMVOC - dairy cattle,Dairy - Dairy Cows - Direct,N2O,1999,0.054737703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B21a Manure management - N2O and NMVOC - dairy cattle,Dairy - Dairy Cows - Direct,N2O,2000,0.054130947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B21a Manure management - N2O and NMVOC - dairy cattle,Dairy - Dairy Cows - Direct,N2O,2001,0.054545696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B21a Manure management - N2O and NMVOC - dairy cattle,Dairy - Dairy Cows - Direct,N2O,2002,0.057391106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agriculture,Agriculture and Related Land Use,Agriculture ,3B21a Manure management - N2O and NMVOC - dairy cattle,Dairy - Dairy Cows - Direct,N2O,2003,0.060128267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
